Day,Day of Year (Day),Start Time of Day (hr),Start time (hr),Fixture,Mains Temperature (deg F),Duration (min),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Setpoint_WaterHeater
4H1,331,18.82,7938.82,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
4H1,331,18.87,7938.87,FAUC,58.5195,0.5,0.5,0.447101929,0.223550965,125
4H1,331,18.98,7938.98,FAUC,58.5195,0.333,0.5,0.430335607,0.143301757,125
4H1,331,19,7939,FAUC,58.5195,0.167,0.5,0.303470434,0.050679563,125
4H1,331,19,7939,FAUC,58.5195,0.5,0.5,0.236405145,0.118202572,125
4H1,331,19.02,7939.02,FAUC,58.5195,0.333,0.5,0.278320951,0.092680877,125
4H1,331,19.03,7939.03,FAUC,58.5195,0.333,0.5,0.278320951,0.092680877,125
4H1,331,19.05,7939.05,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
4H1,331,19.12,7939.12,FAUC,58.5195,0.333,0.5,0.367182459,0.122271759,125
4H1,331,19.14,7939.14,FAUC,58.5195,0.167,0.5,0.278320951,0.046479599,125
4H1,331,19.15,7939.15,FAUC,58.5195,0.5,0.5,0.286704112,0.143352056,125
4H1,331,19.16,7939.16,FAUC,58.5195,0.167,0.5,0.227463106,0.037986339,125
4H1,331,19.17,7939.17,FAUC,58.5195,1.5,0.5,0.365505827,0.54825874,125
4H1,331,19.2,7939.2,FAUC,58.5195,0.333,0.5,0.278320951,0.092680877,125
4H1,331,19.21,7939.21,FAUC,58.5195,2,0.5,0.28055646,0.561112921,125
4H1,331,19.22,7939.22,FAUC,58.5195,0.167,0.5,0.480634574,0.080265974,125
4H1,331,19.27,7939.27,FAUC,58.5195,0.333,0.5,0.240317287,0.080025657,125
4H1,331,19.29,7939.29,FAUC,58.5195,0.333,0.5,0.392331943,0.130646537,125
4H1,331,19.3,7939.3,FAUC,58.5195,0.167,0.5,0.63264923,0.105652421,125
4H1,331,19.34,7939.34,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
4H1,331,19.71,7939.71,SHWR,58.5195,7.5,0.699159904,1.228501265,9.213759489,125
4H1,331,20.82,7940.82,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
4H1,331,20.83,7940.83,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
4H1,331,20.9,7940.9,FAUC,58.5195,0.167,0.5,0.202313623,0.033786375,125
4H1,331,20.92,7940.92,FAUC,58.5195,1.167,0.5,0.278320951,0.32480055,125
4H1,331,20.97,7940.97,FAUC,58.5195,0.333,0.5,0.240317287,0.080025657,125
4H1,331,22.02,7942.02,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
4H1,331,22.76,7942.76,FAUC,58.5195,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,332,1.32,7945.32,FAUC,58.3755,0.167,0.5,0.278320951,0.046479599,125
2.00E+01,332,7.25,7951.25,FAUC,58.3755,0.167,0.5,0.227463106,0.037986339,125
2.00E+01,332,7.6,7951.6,FAUC,58.3755,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,332,7.61,7951.61,FAUC,58.3755,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,332,8.7,7952.7,FAUC,58.3755,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,332,8.71,7952.71,FAUC,58.3755,0.667,0.5,0.436483258,0.291134333,125
2.00E+01,332,8.76,7952.76,FAUC,58.3755,0.333,0.5,0.278320951,0.092680877,125
2.00E+01,332,8.89,7952.89,FAUC,58.3755,0.167,0.5,0.126306295,0.021093151,125
2.00E+01,332,8.98,7952.98,FAUC,58.3755,0.333,0.5,0.480634574,0.160051313,125
2.00E+01,332,9.12,7953.12,FAUC,58.3755,0.333,0.5,0.63264923,0.210672193,125
2.00E+01,332,9.49,7953.49,FAUC,58.3755,0.5,0.5,0.261554628,0.130777314,125
2.00E+01,332,9.58,7953.58,FAUC,58.3755,3.667,0.5,0.653327694,2.395752653,125
2.00E+01,332,9.73,7953.73,FAUC,58.3755,0.167,0.5,0.379477762,0.063372786,125
2.00E+01,332,9.82,7953.82,FAUC,58.3755,0.333,0.5,0.278320951,0.092680877,125
2.00E+01,332,9.94,7953.94,SHWR,58.3755,11.667,0.69981013,1.229643784,14.34625403,125
2.00E+01,332,10.22,7954.22,FAUC,58.3755,0.667,0.5,0.133012824,0.088719554,125
2.00E+01,332,10.26,7954.26,FAUC,58.3755,0.167,0.5,0.607499746,0.101452458,125
2.00E+01,332,10.37,7954.37,FAUC,58.3755,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,332,10.48,7954.48,FAUC,58.3755,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,332,10.6,7954.6,FAUC,58.3755,0.333,0.5,0.758955524,0.25273219,125
2.00E+01,332,10.85,7954.85,FAUC,58.3755,0.333,0.5,0.556641902,0.185361753,125
2.00E+01,332,10.88,7954.88,CWSH,58.3755,3.333,0.22,0.451483528,1.504794599,125
2.00E+01,332,10.93,7954.93,FAUC,58.3755,0.167,0.5,0.961828025,0.16062528,125
2.00E+01,332,11.09,7955.09,FAUC,58.3755,0.167,0.5,0.430335607,0.071866046,125
2.00E+01,332,11.1,7955.1,FAUC,58.3755,0.167,0.5,0.758955524,0.126745573,125
2.00E+01,332,11.15,7955.15,FAUC,58.3755,0.167,0.5,0.253171467,0.042279635,125
2.00E+01,332,11.17,7955.17,FAUC,58.3755,0.167,0.5,0.253171467,0.042279635,125
2.00E+01,332,11.23,7955.23,CWSH,58.3755,3.333,0.22,0.445335876,1.484304476,125
2.00E+01,332,11.26,7955.26,FAUC,58.3755,0.333,0.5,0.657798713,0.219046971,125
2.00E+01,332,11.29,7955.29,FAUC,58.3755,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,332,11.38,7955.38,CWSH,58.3755,0.333,0.22,0.361973722,0.120537249,125
2.00E+01,332,11.43,7955.43,FAUC,58.3755,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,332,11.72,7955.72,FAUC,58.3755,0.167,0.5,0.152014656,0.025386448,125
