Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),Energy Added Heat Pump (Btu/min)
275.0,0.0,68.0,40.0,109.15542977280717,-55.56742704937817,-0.0,0.0,0.0,0.0,1.761211425567982,-55.56742704937817,5.0,5,0.4166666666666667,0.0,0.0,0.0
280.0,0.0,68.0,40.0,109.05244373279079,-55.42837688522472,-0.0,0.0,0.0,0.0,1.7614688906680231,-55.42837688522472,5.0,5,0.4166666666666667,0.0,0.0,0.0
285.0,0.0,68.0,40.0,108.94971540176924,-55.28967467578465,-0.0,0.0,0.0,0.0,1.7617257114955769,-55.28967467578465,5.0,5,0.4166666666666667,0.0,0.0,0.0
290.0,0.0,68.0,40.0,108.84724413485971,-55.15131955034711,-0.0,0.0,0.0,0.0,1.7619818896628507,-55.15131955034711,5.0,5,0.4166666666666667,0.0,0.0,0.0
295.0,0.0,68.0,40.0,108.74502928879312,-55.01331064038011,-0.0,0.0,0.0,0.0,1.7622374267780172,-55.01331064038011,5.0,5,0.4166666666666667,0.0,0.0,0.0
300.0,0.0,68.0,40.0,108.64307022191012,-54.87564707952507,-0.0,0.0,0.0,0.0,1.7624923244452246,-54.87564707952507,5.0,5,0.4166666666666667,0.0,0.0,0.0
305.0,0.0,68.0,40.0,108.541366294157,-54.73832800359136,-0.0,0.0,0.0,0.0,1.7627465842646075,-54.73832800359136,5.0,5,0.4166666666666667,0.0,0.0,0.0
310.0,0.0,68.0,40.0,108.4399168670817,-54.60135255055084,-0.0,0.0,0.0,0.0,1.7630002078322957,-54.60135255055084,5.0,5,0.4166666666666667,0.0,0.0,0.0
315.0,0.0,68.0,40.0,108.33872130382983,-54.4647198605325,-0.0,0.0,0.0,0.0,1.7632531967404255,-54.4647198605325,5.0,5,0.4166666666666667,0.0,0.0,0.0
320.0,0.0,68.0,40.0,108.23777896914059,-54.32842907581705,-0.0,0.0,0.0,0.0,1.7635055525771486,-54.32842907581705,5.0,5,0.4166666666666667,0.0,0.0,0.0
325.0,0.0,68.0,40.0,108.1370892293429,-54.192479340831504,-0.0,0.0,0.0,0.0,1.7637572769266427,-54.192479340831504,5.0,5,0.4166666666666667,0.0,0.0,0.0
330.0,0.0,68.0,40.0,108.03665145235132,-54.05686980214387,-0.0,0.0,0.0,0.0,1.7640083713691217,-54.05686980214387,5.0,5,0.4166666666666667,0.0,0.0,0.0
335.0,0.0,68.0,40.0,107.93646500766212,-53.92159960845774,-0.0,0.0,0.0,0.0,1.7642588374808448,-53.92159960845774,5.0,5,0.4166666666666667,0.0,0.0,0.0
340.0,0.0,68.0,40.0,107.83652926634933,-53.78666791060695,-0.0,0.0,0.0,0.0,1.7645086768341267,-53.78666791060695,5.0,5,0.4166666666666667,0.0,0.0,0.0
345.0,0.0,68.0,40.0,107.7368436010608,-53.652073861550285,-0.0,0.0,0.0,0.0,1.764757890997348,-53.652073861550285,5.0,5,0.4166666666666667,0.0,0.0,0.0
350.0,0.0,68.0,40.0,107.63740738601422,-53.51781661636612,-0.0,0.0,0.0,0.0,1.7650064815349644,-53.51781661636612,5.0,5,0.4166666666666667,0.0,0.0,0.0
355.0,1.4049261557119999,68.0,40.0,107.53821999699322,-53.38389533224715,-787.6471040243873,0.0,0.0,0.0,1.765254450007517,-841.0309993566344,5.0,5,0.4166666666666667,0.0,0.0,0.0
360.0,0.0,68.0,40.0,105.97949293774337,-51.27932607776723,-0.0,0.0,0.0,0.0,1.7691512676556416,-51.27932607776723,5.0,5,0.4166666666666667,0.0,0.0,0.0
365.0,0.0,68.0,40.0,105.88445426116824,-51.151006321258514,-0.0,0.0,0.0,0.0,1.7693888643470794,-51.151006321258514,5.0,5,0.4166666666666667,0.0,0.0,0.0
370.0,0.0,68.0,40.0,105.78965340635814,-51.02300766803197,-0.0,0.0,0.0,0.0,1.7696258664841047,-51.02300766803197,5.0,5,0.4166666666666667,0.0,0.0,0.0
375.0,0.0,68.0,40.0,105.69508977819542,-50.89532931456892,-0.0,0.0,0.0,0.0,1.7698622755545115,-50.89532931456892,5.0,5,0.4166666666666667,0.0,0.0,0.0
380.0,0.0,68.0,40.0,105.60076278305168,-50.76797045936143,-0.0,0.0,0.0,0.0,1.7700980930423709,-50.76797045936143,5.0,5,0.4166666666666667,0.0,0.0,0.0
385.0,0.046479598817,68.0,40.0,105.50667182878395,-50.6409303029072,-25.274145308989404,0.0,0.0,0.0,1.77033332042804,-75.91507561189661,5.0,5,0.4166666666666667,0.0,0.0,0.0
390.0,0.0,68.0,40.0,105.36597441970892,-50.45096282940559,-0.0,0.0,0.0,0.0,1.7706850639507277,-50.45096282940559,5.0,5,0.4166666666666667,0.0,0.0,0.0
395.0,0.0,68.0,40.0,105.27247099238275,-50.3247159427737,-0.0,0.0,0.0,0.0,1.770918822519043,-50.3247159427737,5.0,5,0.4166666666666667,0.0,0.0,0.0
400.0,0.0,68.0,40.0,105.17920154506265,-50.198784972340256,-0.0,0.0,0.0,0.0,1.7711519961373434,-50.198784972340256,5.0,5,0.4166666666666667,0.0,0.0,0.0
405.0,0.0,68.0,40.0,105.08616549224449,-50.073169127566565,-0.0,0.0,0.0,0.0,1.7713845862693889,-50.073169127566565,5.0,5,0.4166666666666667,0.0,0.0,0.0
410.0,0.0,68.0,40.0,104.99336224988929,-49.947867619892214,-0.0,0.0,0.0,0.0,1.7716165943752769,-49.947867619892214,5.0,5,0.4166666666666667,0.0,0.0,0.0
415.0,0.0,68.0,40.0,104.90079123541953,-49.82287966273004,-0.0,0.0,0.0,0.0,1.7718480219114512,-49.82287966273004,5.0,5,0.4166666666666667,0.0,0.0,0.0
420.0,-2.6537449954110066,68.0,40.0,104.80845186771555,-49.698204471461175,1427.642301104683,0.0,0.0,0.0,1.772078870330711,1377.9440966332218,5.0,5,0.4166666666666667,0.0,0.0,0.0
425.0,3.1638972381340214,68.0,40.0,107.36226825640851,-53.146328003631574,-1769.1621694881446,0.0,0.0,0.0,1.7656943293589786,-1822.3084974917763,5.0,5,0.4166666666666667,0.0,0.0,0.0
430.0,0.312382293757,68.0,40.0,103.98488791309862,-48.58624111155208,-165.91757640964087,0.0,0.0,0.0,1.7741377802172535,-214.50381752119296,5.0,5,0.4166666666666667,0.0,0.0,0.0
435.0,0.20664939373499996,68.0,40.0,103.58733668735492,-48.04947357305585,-109.07703972457989,0.0,0.0,0.0,1.7751316582816128,-157.12651329763574,5.0,5,0.4166666666666667,0.0,0.0,0.0
440.0,0.0,68.0,40.0,103.2961258423445,-47.656285177856624,-0.0,0.0,0.0,0.0,1.7758596853941389,-47.656285177856624,5.0,5,0.4166666666666667,0.0,0.0,0.0
445.0,0.0,68.0,40.0,103.20780193834229,-47.537031603797196,-0.0,0.0,0.0,0.0,1.7760804951541442,-47.537031603797196,5.0,5,0.4166666666666667,0.0,0.0,0.0
450.0,0.0,68.0,40.0,103.11969905327153,-47.41807644609298,-0.0,0.0,0.0,0.0,1.7763007523668213,-47.41807644609298,5.0,5,0.4166666666666667,0.0,0.0,0.0
455.0,0.0,68.0,40.0,103.03181663406149,-47.29941895799639,-0.0,0.0,0.0,0.0,1.7765204584148462,-47.29941895799639,5.0,5,0.4166666666666667,0.0,0.0,0.0
460.0,0.986489607922,68.0,40.0,102.94415412902538,-47.18105839462844,-515.4380656539003,0.0,0.0,0.0,1.7767396146774366,-562.6191240485286,5.0,5,0.4166666666666667,0.0,0.0,0.0
465.0,0.0,68.0,40.0,101.90142246589198,-45.77317817218629,-0.0,0.0,0.0,0.0,1.7793464438352702,-45.77317817218629,5.0,5,0.4166666666666667,0.0,0.0,0.0
470.0,0.0,68.0,40.0,101.81658862331135,-45.658636825274336,-0.0,0.0,0.0,0.0,1.7795585284417217,-45.658636825274336,5.0,5,0.4166666666666667,0.0,0.0,0.0
475.0,0.16005131314199997,68.0,40.0,101.73196706624334,-45.544382102990085,-82.01587634831643,0.0,0.0,0.0,1.7797700823343916,-127.56025845130651,5.0,5,0.4166666666666667,0.0,0.0,0.0
480.0,0.0,68.0,40.0,101.49555291898236,-45.22517936464215,-0.0,0.0,0.0,0.0,1.7803611177025442,-45.22517936464215,5.0,5,0.4166666666666667,0.0,0.0,0.0
485.0,-1.629910083400008,68.0,40.0,101.41173471146203,-45.11200931253708,830.890099096302,0.0,0.0,0.0,1.780570663221345,785.7780897837649,5.0,5,0.4166666666666667,0.0,0.0,0.0
490.0,1.8070742229000079,68.0,40.0,102.86805864250448,-47.07831544140503,-943.0497684711576,0.0,0.0,0.0,1.7769298533937388,-990.1280839125626,5.0,5,0.4166666666666667,0.0,0.0,0.0
495.0,1.4251373985,68.0,40.0,101.03300210154661,-44.60065037912605,-722.021353555709,0.0,0.0,0.0,1.7815174947461334,-766.622003934835,5.0,5,0.4166666666666667,0.0,0.0,0.0
500.0,0.0,68.0,40.0,99.61218115361048,-42.68227983092598,-0.0,0.0,1487.5628354532864,1487.5628354532864,1.7850695471159739,1444.8805556223604,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,297.5125670906573
505.0,0.0,68.0,40.0,102.29005440816992,-46.29790303159856,-0.0,0.0,1481.9839145395708,1481.9839145395708,1.7783748639795753,1435.6860115079724,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,296.39678290791414
510.0,0.0,68.0,40.0,104.95088692972485,-49.89051809717636,-0.0,0.0,1476.4404952694008,1476.4404952694008,1.7717227826756878,1426.5499771722245,5.0,110,9.166666666666666,833.3360668533334,8792159.999999998,295.2880990538801
515.0,0.0,68.0,40.0,107.59478715753048,-53.460271440670674,-0.0,0.0,1470.9323517269202,1470.9323517269202,1.7651130321061739,1417.4720802862496,5.0,110,9.166666666666666,833.3360668533331,8792159.999999998,294.18647034538407
520.0,0.0,68.0,40.0,110.22186284078535,-57.00730854338887,-0.0,0.0,1465.4592594338962,1465.4592594338962,1.7585453428980367,1408.4519508905073,5.0,110,9.166666666666666,833.3360668533334,8792159.999999998,293.09185188677924
525.0,0.0,68.0,40.0,112.83222104302247,-60.53177396086333,-0.0,0.0,1460.0209953405695,1460.0209953405695,1.7520194473924438,1399.4892213797061,5.0,110,9.166666666666666,833.3360668533333,8792159.999999998,292.0041990681139
530.0,0.0,68.0,40.0,115.42596814647261,-64.0338113287426,-0.0,0.0,0.0,0.0,1.7455350796338185,-64.0338113287426,5.0,5,0.4166666666666667,0.0,0.0,0.0
535.0,0.0,68.0,40.0,115.3072909104357,-63.87357515353297,-0.0,0.0,0.0,0.0,1.7458317727239108,-63.87357515353297,5.0,5,0.4166666666666667,0.0,0.0,0.0
540.0,0.0,68.0,40.0,115.18891064854404,-63.71373994823771,-0.0,0.0,0.0,0.0,1.7461277233786399,-63.71373994823771,5.0,5,0.4166666666666667,0.0,0.0,0.0
545.0,0.0,68.0,40.0,115.07082661765897,-63.55430470948246,-0.0,0.0,0.0,0.0,1.7464229334558525,-63.55430470948246,5.0,5,0.4166666666666667,0.0,0.0,0.0
550.0,0.0,68.0,40.0,114.95303807650143,-63.39526843640363,-0.0,0.0,0.0,0.0,1.7467174048087464,-63.39526843640363,5.0,5,0.4166666666666667,0.0,0.0,0.0
555.0,0.088759233806,68.0,40.0,114.83554428564732,-63.236630130642226,-55.137876784675115,0.0,0.0,0.0,1.7470111392858816,-118.37450691531734,5.0,5,0.4166666666666667,0.0,0.0,0.0
560.0,0.0,68.0,40.0,114.61615457564208,-62.94041352512023,-0.0,0.0,0.0,0.0,1.7475596135608948,-62.94041352512023,5.0,5,0.4166666666666667,0.0,0.0,0.0
565.0,0.0,68.0,40.0,114.49950379135824,-62.78291343383876,-0.0,0.0,0.0,0.0,1.7478512405216045,-62.78291343383876,5.0,5,0.4166666666666667,0.0,0.0,0.0
570.0,0.0,68.0,40.0,114.38314491029115,-62.625807465782145,-0.0,0.0,0.0,0.0,1.748142137724272,-62.625807465782145,5.0,5,0.4166666666666667,0.0,0.0,0.0
575.0,0.0,68.0,40.0,114.2670772019915,-62.46909463470899,-0.0,0.0,0.0,0.0,1.7484323069950212,-62.46909463470899,5.0,5,0.4166666666666667,0.0,0.0,0.0
580.0,0.0,68.0,40.0,114.1512999378378,-62.31277395684577,-0.0,0.0,0.0,0.0,1.7487217501554055,-62.31277395684577,5.0,5,0.4166666666666667,0.0,0.0,0.0
585.0,0.0,68.0,40.0,114.03581239103185,-62.15684445088076,-0.0,0.0,0.0,0.0,1.7490104690224204,-62.15684445088076,5.0,5,0.4166666666666667,0.0,0.0,0.0
590.0,0.071866046369,68.0,40.0,113.92061383659416,-62.001305137957836,-44.09789815773264,0.0,0.0,0.0,1.7492984654085146,-106.09920329569047,5.0,5,0.4166666666666667,0.0,0.0,0.0
595.0,0.0,68.0,40.0,113.72397459348855,-61.73580586224536,-0.0,0.0,0.0,0.0,1.7497900635162786,-61.73580586224536,5.0,5,0.4166666666666667,0.0,0.0,0.0
600.0,0.0,68.0,40.0,113.6095563720488,-61.58132014291086,-0.0,0.0,0.0,0.0,1.750076109069878,-61.58132014291086,5.0,5,0.4166666666666667,0.0,0.0,0.0
605.0,0.0,68.0,40.0,113.49542446713149,-61.427221003732626,-0.0,0.0,0.0,0.0,1.7503614388321713,-61.427221003732626,5.0,5,0.4166666666666667,0.0,0.0,0.0
610.0,0.0,68.0,40.0,113.38157816226723,-61.27350747734478,-0.0,0.0,0.0,0.0,1.7506460545943319,-61.27350747734478,5.0,5,0.4166666666666667,0.0,0.0,0.0
615.0,0.0,68.0,40.0,113.26801674277955,-61.12017859880212,-0.0,0.0,0.0,0.0,1.750929958143051,-61.12017859880212,5.0,5,0.4166666666666667,0.0,0.0,0.0
620.0,0.0,68.0,40.0,113.15473949578032,-60.9672334055741,-0.0,0.0,0.0,0.0,1.7512131512605493,-60.9672334055741,5.0,5,0.4166666666666667,0.0,0.0,0.0
625.0,0.0,68.0,40.0,113.04174571016533,-60.814670937538786,-0.0,0.0,0.0,0.0,1.7514956357245866,-60.814670937538786,5.0,5,0.4166666666666667,0.0,0.0,0.0
630.0,0.0,68.0,40.0,112.92903467660982,-60.66249023697677,-0.0,0.0,0.0,0.0,1.7517774133084756,-60.66249023697677,5.0,5,0.4166666666666667,0.0,0.0,0.0
635.0,0.0,68.0,40.0,112.816605687564,-60.510690348565305,-0.0,0.0,0.0,0.0,1.75205848578109,-60.510690348565305,5.0,5,0.4166666666666667,0.0,0.0,0.0
640.0,0.0,68.0,40.0,112.70445803724868,-60.359270319372136,-0.0,0.0,0.0,0.0,1.7523388549068784,-60.359270319372136,5.0,5,0.4166666666666667,0.0,0.0,0.0
645.0,0.0,68.0,40.0,112.59259102165075,-60.20822919884964,-0.0,0.0,0.0,0.0,1.7526185224458732,-60.20822919884964,5.0,5,0.4166666666666667,0.0,0.0,0.0
650.0,0.0,68.0,40.0,112.48100393851878,-60.05756603882875,-0.0,0.0,0.0,0.0,1.752897490153703,-60.05756603882875,5.0,5,0.4166666666666667,0.0,0.0,0.0
655.0,0.0,68.0,40.0,112.36969608735869,-59.90727989351317,-0.0,0.0,0.0,0.0,1.7531757597816033,-59.90727989351317,5.0,5,0.4166666666666667,0.0,0.0,0.0
660.0,0.0,68.0,40.0,112.25866676942925,-59.75736981947326,-0.0,0.0,0.0,0.0,1.7534533330764268,-59.75736981947326,5.0,5,0.4166666666666667,0.0,0.0,0.0
665.0,0.0,68.0,40.0,112.14791528773777,-59.607834875640194,-0.0,0.0,0.0,0.0,1.7537302117806557,-59.607834875640194,5.0,5,0.4166666666666667,0.0,0.0,0.0
670.0,0.0,68.0,40.0,112.03744094703566,-59.458674123300085,-0.0,0.0,0.0,0.0,1.754006397632411,-59.458674123300085,5.0,5,0.4166666666666667,0.0,0.0,0.0
675.0,0.04227963498899999,68.0,40.0,111.92724305381412,-59.309886626088016,-25.243711943622067,0.0,0.0,0.0,1.7542818923654648,-84.55359856971009,5.0,5,0.4166666666666667,0.0,0.0,0.0
680.0,0.0,68.0,40.0,111.77053541503699,-59.098302387169866,-0.0,0.0,0.0,0.0,1.7546736614624074,-59.098302387169866,5.0,5,0.4166666666666667,0.0,0.0,0.0
685.0,0.0,68.0,40.0,111.66100541773953,-58.95041667274181,-0.0,0.0,0.0,0.0,1.7549474864556511,-58.95041667274181,5.0,5,0.4166666666666667,0.0,0.0,0.0
690.0,0.0,68.0,40.0,111.5517495048277,-58.80290102282743,-0.0,0.0,0.0,0.0,1.7552206262379308,-58.80290102282743,5.0,5,0.4166666666666667,0.0,0.0,0.0
695.0,0.0,68.0,40.0,111.44276699044144,-58.65575451138905,-0.0,0.0,0.0,0.0,1.7554930825238964,-58.65575451138905,5.0,5,0.4166666666666667,0.0,0.0,0.0
700.0,0.063372786254,68.0,40.0,111.33405719043697,-58.50897621470624,-37.52565657087225,0.0,0.0,0.0,1.7557648570239075,-96.03463278557848,5.0,5,0.4166666666666667,0.0,0.0,0.0
705.0,0.0,68.0,40.0,111.15607114609078,-58.268662200501765,-0.0,0.0,0.0,0.0,1.756209822134773,-58.268662200501765,5.0,5,0.4166666666666667,0.0,0.0,0.0
710.0,0.0,68.0,40.0,111.04807876465931,-58.122852551320385,-0.0,0.0,0.0,0.0,1.7564798030883517,-58.122852551320385,5.0,5,0.4166666666666667,0.0,0.0,0.0
715.0,0.096961318623,68.0,40.0,110.94035661993237,-57.977407771572956,-57.097941676431546,0.0,0.0,0.0,1.756749108450169,-115.0753494480045,5.0,5,0.4166666666666667,0.0,0.0,0.0
720.0,0.0,68.0,40.0,110.72708141227125,-57.68944687288782,-0.0,0.0,0.0,0.0,1.757282296469322,-57.68944687288782,5.0,5,0.4166666666666667,0.0,0.0,0.0
725.0,0.6243918158880001,68.0,40.0,110.62016252112132,-57.54508663374145,-366.02815009319113,0.0,0.0,0.0,1.7575495936971968,-423.5732367269326,5.0,5,0.4166666666666667,0.0,0.0,0.0
730.0,0.0,68.0,40.0,109.83513192633305,-56.48515042245081,-0.0,0.0,0.0,0.0,1.7595121701841674,-56.48515042245081,5.0,5,0.4166666666666667,0.0,0.0,0.0
735.0,0.0,68.0,40.0,109.73044502124081,-56.343803776483284,-0.0,0.0,0.0,0.0,1.759773887446898,-56.343803776483284,5.0,5,0.4166666666666667,0.0,0.0,0.0
740.0,0.0,68.0,40.0,109.62602008133413,-56.20281083187228,-0.0,0.0,0.0,0.0,1.7600349497966647,-56.20281083187228,5.0,5,0.4166666666666667,0.0,0.0,0.0
745.0,0.0,68.0,40.0,109.52185645107966,-56.062170703526725,-0.0,0.0,0.0,0.0,1.760295358872301,-56.062170703526725,5.0,5,0.4166666666666667,0.0,0.0,0.0
750.0,1.243958283997,68.0,40.0,109.4179534765844,-55.921882508570405,-716.8135311794565,0.0,0.0,0.0,1.760555116308539,-772.7354136880269,5.0,5,0.4166666666666667,0.0,0.0,0.0
755.0,0.497667480849,68.0,40.0,107.98580222427913,-53.988213958017916,-280.85752364433876,0.0,0.0,0.0,1.7641354944393022,-334.8457376023567,5.0,5,0.4166666666666667,0.0,0.0,0.0
760.0,0.0,68.0,40.0,107.36521497806046,-53.150306621795295,-0.0,0.0,0.0,0.0,1.7656869625548488,-53.150306621795295,5.0,5,0.4166666666666667,0.0,0.0,0.0
765.0,0.0,68.0,40.0,107.26670871467398,-53.017304983011485,-0.0,0.0,0.0,0.0,1.765933228213315,-53.017304983011485,5.0,5,0.4166666666666667,0.0,0.0,0.0
770.0,0.0,68.0,40.0,107.1684489502316,-52.88463616330332,-0.0,0.0,0.0,0.0,1.766178877624421,-52.88463616330332,5.0,5,0.4166666666666667,0.0,0.0,0.0
775.0,0.0,68.0,40.0,107.0704350679022,-52.75229932983488,-0.0,0.0,0.0,0.0,1.7664239123302445,-52.75229932983488,5.0,5,0.4166666666666667,0.0,0.0,0.0
780.0,0.0,68.0,40.0,106.97266645239817,-52.62029365185437,-0.0,0.0,0.0,0.0,1.7666683338690046,-52.62029365185437,5.0,5,0.4166666666666667,0.0,0.0,0.0
785.0,0.0,68.0,40.0,106.87514248997162,-52.48861830068882,-0.0,0.0,0.0,0.0,1.766912143775071,-52.48861830068882,5.0,5,0.4166666666666667,0.0,0.0,0.0
790.0,0.0,68.0,40.0,106.77786256841046,-52.357272449738886,-0.0,0.0,0.0,0.0,1.767155343578974,-52.357272449738886,5.0,5,0.4166666666666667,0.0,0.0,0.0
795.0,0.0,68.0,40.0,106.68082607703457,-52.22625527447372,-0.0,0.0,0.0,0.0,1.7673979348074136,-52.22625527447372,5.0,5,0.4166666666666667,0.0,0.0,0.0
800.0,0.0,68.0,40.0,106.58403240669199,-52.0955659524257,-0.0,0.0,0.0,0.0,1.76763991898327,-52.0955659524257,5.0,5,0.4166666666666667,0.0,0.0,0.0
805.0,0.0,68.0,40.0,106.48748094975508,-51.965203663185385,-0.0,0.0,0.0,0.0,1.7678812976256122,-51.965203663185385,5.0,5,0.4166666666666667,0.0,0.0,0.0
810.0,0.0,68.0,40.0,106.39117110011672,-51.83516758839623,-0.0,0.0,0.0,0.0,1.7681220722497082,-51.83516758839623,5.0,5,0.4166666666666667,0.0,0.0,0.0
815.0,0.0,68.0,40.0,106.29510225318647,-51.705456911749586,-0.0,0.0,0.0,0.0,1.768362244367034,-51.705456911749586,5.0,5,0.4166666666666667,0.0,0.0,0.0
820.0,0.0,68.0,40.0,106.19927380588682,-51.57607081897947,-0.0,0.0,0.0,0.0,1.768601815485283,-51.57607081897947,5.0,5,0.4166666666666667,0.0,0.0,0.0
825.0,0.0,68.0,40.0,106.10368515664936,-51.44700849785749,-0.0,0.0,0.0,0.0,1.7688407871083767,-51.44700849785749,5.0,5,0.4166666666666667,0.0,0.0,0.0
830.0,0.0,68.0,40.0,106.00833570541104,-51.31826913818775,-0.0,0.0,0.0,0.0,1.7690791607364724,-51.31826913818775,5.0,5,0.4166666666666667,0.0,0.0,0.0
835.0,0.0,68.0,40.0,105.91322485361039,-51.18985193180181,-0.0,0.0,0.0,0.0,1.769316937865974,-51.18985193180181,5.0,5,0.4166666666666667,0.0,0.0,0.0
840.0,0.0,68.0,40.0,105.81835200418375,-51.0617560725535,-0.0,0.0,0.0,0.0,1.7695541199895406,-51.0617560725535,5.0,5,0.4166666666666667,0.0,0.0,0.0
845.0,0.0,68.0,40.0,105.72371656156156,-50.93398075631397,-0.0,0.0,0.0,0.0,1.769790708596096,-50.93398075631397,5.0,5,0.4166666666666667,0.0,0.0,0.0
850.0,0.0,68.0,40.0,105.62931793166454,-50.80652518096654,-0.0,0.0,0.0,0.0,1.7700267051708387,-50.80652518096654,5.0,5,0.4166666666666667,0.0,0.0,0.0
855.0,0.0,68.0,40.0,105.53515552190008,-50.67938854640179,-0.0,0.0,0.0,0.0,1.7702621111952497,-50.67938854640179,5.0,5,0.4166666666666667,0.0,0.0,0.0
860.0,0.0,68.0,40.0,105.44122874115841,-50.552570054512444,-0.0,0.0,0.0,0.0,1.770496928147104,-50.552570054512444,5.0,5,0.4166666666666667,0.0,0.0,0.0
865.0,0.257012631765,68.0,40.0,105.34753699980897,-50.42606890918837,-139.41588640200638,0.0,0.0,0.0,1.7707311575004776,-189.84195531119474,5.0,5,0.4166666666666667,0.0,0.0,0.0
870.0,0.0,68.0,40.0,104.99569290256305,-49.95101443121559,-0.0,0.0,0.0,0.0,1.7716107677435924,-49.95101443121559,5.0,5,0.4166666666666667,0.0,0.0,0.0
875.0,0.0,68.0,40.0,104.90311605594209,-49.82601859957272,-0.0,0.0,0.0,0.0,1.7718422098601447,-49.82601859957272,5.0,5,0.4166666666666667,0.0,0.0,0.0
880.0,0.0,68.0,40.0,104.81077087068108,-49.70133555352801,-0.0,0.0,0.0,0.0,1.7720730728232974,-49.70133555352801,5.0,5,0.4166666666666667,0.0,0.0,0.0
885.0,0.0,68.0,40.0,104.718656767078,-49.57696451037675,-0.0,0.0,0.0,0.0,1.772303358082305,-49.57696451037675,5.0,5,0.4166666666666667,0.0,0.0,0.0
890.0,0.0,68.0,40.0,104.62677316688145,-49.45290468937276,-0.0,0.0,0.0,0.0,1.7725330670827963,-49.45290468937276,5.0,5,0.4166666666666667,0.0,0.0,0.0
895.0,0.0,68.0,40.0,104.53511949328703,-49.329155311723675,-0.0,0.0,0.0,0.0,1.7727622012667825,-49.329155311723675,5.0,5,0.4166666666666667,0.0,0.0,0.0
900.0,0.0,68.0,40.0,104.4436951709337,-49.20571560058587,-0.0,0.0,0.0,0.0,1.7729907620726657,-49.20571560058587,5.0,5,0.4166666666666667,0.0,0.0,0.0
905.0,0.0,68.0,40.0,104.35249962590021,-49.08258478105972,-0.0,0.0,0.0,0.0,1.7732187509352495,-49.08258478105972,5.0,5,0.4166666666666667,0.0,0.0,0.0
910.0,0.0,68.0,40.0,104.26153228570146,-48.95976208018466,-0.0,0.0,0.0,0.0,1.7734461692857464,-48.95976208018466,5.0,5,0.4166666666666667,0.0,0.0,0.0
915.0,0.0,68.0,40.0,104.17079257928494,-48.83724672693439,-0.0,0.0,0.0,0.0,1.7736730185517877,-48.83724672693439,5.0,5,0.4166666666666667,0.0,0.0,0.0
920.0,0.0,68.0,40.0,104.08027993702709,-48.71503795221197,-0.0,0.0,0.0,0.0,1.7738993001574324,-48.71503795221197,5.0,5,0.4166666666666667,0.0,0.0,0.0
925.0,0.0,68.0,40.0,103.98999379072977,-48.593134988845016,-0.0,0.0,0.0,0.0,1.7741250155231756,-48.593134988845016,5.0,5,0.4166666666666667,0.0,0.0,0.0
930.0,0.0,68.0,40.0,103.89993357361668,-48.471537071580904,-0.0,0.0,0.0,0.0,1.7743501660659584,-48.471537071580904,5.0,5,0.4166666666666667,0.0,0.0,0.0
935.0,0.0,68.0,40.0,103.81009872032982,-48.35024343708198,-0.0,0.0,0.0,0.0,1.7745747531991753,-48.35024343708198,5.0,5,0.4166666666666667,0.0,0.0,0.0
940.0,0.0,68.0,40.0,103.7204886669259,-48.229253323920695,-0.0,0.0,0.0,0.0,1.7747987783326853,-48.229253323920695,5.0,5,0.4166666666666667,0.0,0.0,0.0
945.0,0.0,68.0,40.0,103.63110285087285,-48.108565972574915,-0.0,0.0,0.0,0.0,1.775022242872818,-48.108565972574915,5.0,5,0.4166666666666667,0.0,0.0,0.0
950.0,0.0,68.0,40.0,103.54194071104622,-47.98818062542308,-0.0,0.0,0.0,0.0,1.7752451482223846,-47.98818062542308,5.0,5,0.4166666666666667,0.0,0.0,0.0
955.0,0.0,68.0,40.0,103.45300168772576,-47.8680965267395,-0.0,0.0,0.0,0.0,1.7754674957806857,-47.8680965267395,5.0,5,0.4166666666666667,0.0,0.0,0.0
960.0,0.176986975194,68.0,40.0,103.36428522259179,-47.74831292268958,-93.09244126545912,0.0,0.0,0.0,1.7756892869435206,-140.8407541881487,5.0,5,0.4166666666666667,0.0,0.0,0.0
965.0,0.0,68.0,40.0,103.10325763292369,-47.39587749371148,-0.0,0.0,0.0,0.0,1.776341855917691,-47.39587749371148,5.0,5,0.4166666666666667,0.0,0.0,0.0
970.0,0.0,68.0,40.0,103.0154163562016,-47.27727555556809,-0.0,0.0,0.0,0.0,1.776561459109496,-47.27727555556809,5.0,5,0.4166666666666667,0.0,0.0,0.0
975.0,0.0,68.0,40.0,102.9277948906998,-47.158970403146924,-0.0,0.0,0.0,0.0,1.7767805127732506,-47.158970403146924,5.0,5,0.4166666666666667,0.0,0.0,0.0
980.0,0.0,68.0,40.0,102.84039268636967,-47.040961293780796,-0.0,0.0,0.0,0.0,1.7769990182840758,-47.040961293780796,5.0,5,0.4166666666666667,0.0,0.0,0.0
