Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Dewpoint Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Dewpoint Temperature [C](Hourly),GARAGE:Zone Mean Air Temperature [C](Hourly),GARAGE:Zone Mean Air Dewpoint Temperature [C](Hourly),WATER HEATER_1:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER_1:Water Heater Use Side Inlet Temperature [C](Hourly),WATER HEATER_1:Water Heater Heating Energy [J](Hourly)
 10/11  16:00:00,15.80833333,13.02205195,15.14792185,21.83618621,10.99642395,19.12302959,10.59841401,18.10677452,8.226129323,0.017776784,15.14792522,10045275.73
 10/11  17:00:00,15.25,12.83675673,15.14792185,21.66666789,11.03735561,19.16567209,10.59937648,17.76315743,8.24018004,0.001378326,15.14792185,0
 10/11  18:00:00,14.35833333,12.44369594,15.14792185,21.66666649,11.08780727,19.2179633,10.60063267,16.86648194,8.257789679,0.002550542,15.14792185,1540989.632
 10/11  19:00:00,13.55,12.12589035,15.14792185,21.6666665,11.13179321,19.16994192,10.59291014,15.7299186,8.263934909,0.001198031,15.14792185,1681847.501
 10/11  20:00:00,13.00833333,11.71448776,15.14792185,21.66665523,11.15879064,19.25230123,10.58768537,14.97737316,8.274234024,0.000160133,15.14792185,0
 10/11  21:00:00,12.8,11.69918379,15.14792185,21.66665801,11.18672899,19.27670492,10.58878836,14.5130978,8.28796111,0.003099421,15.14792185,2096729.12
 10/11  22:00:00,12.8,12.02598547,15.14792185,21.66666667,11.22154015,19.30034304,10.58981482,14.23202445,8.303263382,0.000170772,15.14792185,0
 10/11  23:00:00,12.8,12.14470596,15.14792185,21.66666667,11.25829415,19.32838584,10.59074437,14.07490717,8.320311835,0,15.14792185,0
 10/11  24:00:00,12.8,12.30982657,15.14792185,21.66666667,11.29550638,19.3489381,10.59161712,14.01415361,8.337519417,0.001462016,15.14792185,1729424.078
 10/12  01:00:00,12.8,12.26271334,15.06161735,21.66666667,11.33469291,19.36832199,10.5924566,14.08434053,8.356290912,0,15.14792185,0
 10/12  02:00:00,12.45,11.80198777,15.06161735,21.6666637,11.37147972,19.3897672,10.60224914,14.12886741,8.380797292,0,15.14792185,0
 10/12  03:00:00,12.2,11.17491836,15.06161735,21.66663445,11.39166336,19.40938231,10.60963355,13.90732807,8.398154421,0,15.14792185,0
 10/12  04:00:00,10.91666667,9.670424473,15.06161735,21.66656531,11.39321683,19.42708597,10.61980131,13.57573394,8.411425651,0,15.14792185,1495215.169
 10/12  05:00:00,9.008333333,8.520299446,15.06161735,21.66652388,11.37990754,19.46636034,10.63662743,12.97891475,8.425614637,0,15.14792185,0
 10/12  06:00:00,8.3,8.113305619,15.06161735,21.66651346,11.34518727,19.6275294,10.64513923,12.31669324,8.430596534,0.00732747,15.09105456,4443049.431
 10/12  07:00:00,8.941666667,7.977598205,15.06161735,21.66648991,11.30063104,19.66154731,10.65663092,11.99126465,8.435807053,0,15.06161735,0
 10/12  08:00:00,9.75,8.136786881,15.06161735,21.66648913,11.26893851,19.53676085,10.67404988,12.26307249,8.444632266,0.001319743,15.06161735,0
 10/12  09:00:00,10.64166667,8.431701514,15.06161735,21.66649893,11.22550215,19.5277848,10.69133193,12.93231748,8.452420296,7.98491E-05,15.06161735,1506531.02
 10/12  10:00:00,11.74166667,8.664949619,15.06161735,21.66655666,11.14805166,19.59984622,10.69924193,13.6821909,8.452124415,0,15.06161735,0
 10/12  11:00:00,12.55,9.050488049,15.06161735,21.66652506,11.05226712,19.5723628,10.71000104,14.59798869,8.451210191,0.000970724,15.06161735,0
 10/12  12:00:00,13.44166667,9.268383986,15.06161735,21.66653464,10.99459005,19.46403741,10.71797281,15.37680114,8.447998095,0,15.06161735,0
 10/12  13:00:00,14.19166667,8.756534338,15.06161735,21.66651673,10.90664413,19.42561331,10.71059752,16.14848776,8.426721257,0,15.06161735,1495412.892
 10/12  14:00:00,14.75,8.95058443,15.06161735,21.66652937,10.81066749,19.39255865,10.71454042,16.63545224,8.409733606,0.000543419,15.06161735,0
 10/12  15:00:00,14.65,9.066657697,15.06161735,21.66653465,10.71994249,19.36268843,10.71334294,16.92675651,8.390316951,0,15.06161735,0
 10/12  16:00:00,14.10833333,9.224828059,15.06161735,21.66654004,10.6441835,19.34454066,10.71721754,16.93314648,8.377372754,0,15.06161735,0
 10/12  17:00:00,13.25833333,9.240465895,15.06161735,21.66654465,10.58354498,19.41576222,10.74272477,16.51219774,8.391155197,0,15.06161735,0
 10/12  18:00:00,12.45,9.058875279,15.06161735,21.66653974,10.53139064,19.42408547,10.75679996,15.59994039,8.394667273,0.00023341,15.06161735,1495396.148
 10/12  19:00:00,11.90833333,9.0776242,15.06161735,21.67404802,10.53749392,19.32405357,10.76693062,14.65770893,8.395839887,0.007326011,15.06161735,4492644.114
 10/12  20:00:00,11.7,8.923360221,15.06161735,21.66653916,10.54647172,19.32252898,10.77444686,14.14817398,8.395887597,0.00046292,15.06161735,0
 10/12  21:00:00,11.7,8.629331657,15.06161735,21.66652327,10.52916637,19.37139859,10.78444368,13.87698806,8.397141872,0.002890205,15.06161735,1843489.732
 10/12  22:00:00,10.70833333,8.224054694,15.06161735,21.66651153,10.51502508,19.38217795,10.8006739,13.65754125,8.404435635,0.000188401,15.06161735,0
 10/12  23:00:00,9.65,7.518366496,15.06161735,21.66648214,10.49006635,19.42898152,10.80794909,13.13126856,8.402358208,0,15.06161735,0
 10/12  24:00:00,9.108333333,6.754604939,15.06161735,21.6664408,10.44625028,19.46691446,10.80875441,12.51517063,8.391844442,0,15.06161735,0
 10/13  01:00:00,7.616666667,5.71557947,14.97423672,21.66639144,10.39815605,19.50823773,10.8181425,12.0456308,8.386788757,0,15.06161735,1495189.642
 10/13  02:00:00,5.708333333,4.493818694,14.97423672,21.66633395,10.34088665,19.55999489,10.82466302,11.41655189,8.3781739,0,15.06161735,0
 10/13  03:00:00,5.991666667,4.508027755,14.97423672,21.66633493,10.27230258,19.59868752,10.82452552,10.79981158,8.361260274,0.001765502,15.00315044,1533881.059
 10/13  04:00:00,6.7,4.851785581,14.97423672,21.66635493,10.21065567,19.62310893,10.83295834,10.57773763,8.35255676,0,14.97549865,0
 10/13  05:00:00,6.35,4.663254223,14.97423672,21.66635109,10.14581832,19.65110588,10.8386428,10.53148339,8.340169744,0.000280276,14.97544142,0
 10/13  06:00:00,5.108333333,3.723795547,14.97423672,21.66631379,10.01175813,19.86794598,10.84617029,10.37587599,8.33065426,0.00102938,14.97460189,1515294.498
 10/13  07:00:00,5.1,3.852071632,14.97423672,21.66632485,9.870908586,19.8850921,10.85067435,10.1035782,8.318142944,0,14.97429115,0
 10/13  08:00:00,6.883333333,5.298034837,14.97423672,21.68699191,9.863739639,19.59496772,10.85880729,10.39913516,8.314421213,0.027824148,14.97425526,12708253.81
 10/13  09:00:00,9.433333333,6.897026561,14.97423672,21.66690664,9.900923045,19.39427767,10.86518539,11.46702212,8.315140103,0.005114333,14.97423672,4508616.899
 10/13  10:00:00,11.53333333,8.133108997,14.97423672,21.66659978,9.822914598,19.52448053,10.86482775,13.27538246,8.308738136,0.002746235,14.97423672,3080378.889
 10/13  11:00:00,12.2,8.553319954,14.97423672,21.66658229,9.756189782,19.45425467,10.86462228,15.38602461,8.300178412,0.003009547,14.97423672,1564114.33
 10/13  12:00:00,11.90833333,8.705872474,14.97423672,21.66655345,9.715510782,19.36430609,10.86480852,16.85581173,8.289565009,0.00206377,14.97423672,1605886.867
 10/13  13:00:00,11.7,8.808990052,14.97423672,21.71396691,9.69021615,19.36960559,10.86504616,17.17033523,8.280972987,0.014844875,14.97423672,5268735.605
 10/13  14:00:00,11.7,9.092918024,14.97423672,21.68006647,9.731160262,19.26613728,10.86557757,17.26689976,8.273361965,0,14.97423672,2959790.228
 10/13  15:00:00,11.7,9.181966644,14.97423672,21.66658216,9.71156083,19.31860526,10.86602882,17.39564814,8.268093139,0,14.97423672,0
 10/13  16:00:00,11.05833333,8.789446438,14.97423672,21.66659009,9.695709996,19.33978798,10.86649289,16.58180719,8.262906349,0,14.97423672,0
 10/13  17:00:00,9.9,7.754454068,14.97423672,21.66658045,9.668792638,19.47734723,10.87560348,15.29747874,8.264765513,0.000166098,14.97423672,0
 10/13  18:00:00,8.466666667,6.763461437,14.97423672,21.66655668,9.631164541,19.51125699,10.88197361,13.95170867,8.259646379,0.00101591,14.97423672,1550257.606
 10/13  19:00:00,7.8,6.448949281,14.97423672,21.66648952,9.621458356,19.43006731,10.88231711,12.61044972,8.249773521,0.003297887,14.97423672,1670715.195
 10/13  20:00:00,8.441666667,6.614865027,14.97423672,21.66647664,9.620116694,19.41022958,10.88273087,11.83771568,8.240376991,0.006156008,14.97423672,3696288.446
 10/13  21:00:00,8.55,6.250123006,14.97423672,21.66645135,9.592536748,19.48703314,10.88298774,11.70863034,8.226993068,0,14.97423672,0
 10/13  22:00:00,8.008333333,5.501189485,14.97423672,21.66641028,9.550297466,19.52000273,10.88301311,11.70378306,8.208423681,0.000837824,14.97423672,1541728.324
 10/13  23:00:00,7.8,5.10841576,14.97423672,21.66638955,9.495505902,19.55281994,10.88252215,11.57858111,8.187133001,0,14.97423672,0
 10/13  24:00:00,7.158333333,4.844670453,14.97423672,21.66638499,9.435330144,19.58711835,10.88134807,11.39399041,8.166134,0,14.97423672,0
 10/14  01:00:00,6.35,4.600688836,14.88580584,21.66638552,9.376368426,19.62759166,10.8794613,11.14126561,8.143971762,0,14.97423672,0
 10/14  02:00:00,5.808333333,4.430963405,14.88580584,21.6663876,9.322141883,19.65338945,10.87701956,10.82717877,8.124694403,0,14.97423672,0
 10/14  03:00:00,5.25,4.153744493,14.88580584,21.666382,9.269229542,19.68340037,10.87412758,10.4978246,8.105166705,0,14.97423672,0
 10/14  04:00:00,5,4.005497041,14.88580584,21.66637964,9.215167677,19.71307096,10.87086596,10.27898438,8.083675392,0,14.97423672,1495312.385
 10/14  05:00:00,5,4.005803317,14.88580584,21.66638314,9.168997796,19.74084845,10.87613467,10.09911105,8.068566216,0,14.97423672,0
 10/14  06:00:00,5,3.836949547,14.88580584,21.66637847,9.101757655,19.8755433,10.86929801,10.02250059,8.041330348,0.015309333,14.90105285,7569168.292
 10/14  07:00:00,4.65,3.259177141,14.88580584,21.66633869,9.003113387,19.92613849,10.86695129,9.9136467,8.019160314,0,14.88580584,518566.5469
 10/14  08:00:00,4.75,3.135528889,14.88580584,21.66632653,8.936090005,19.74160483,10.86994274,9.983794115,7.999194745,0.002787449,14.88580584,2552899.122
 10/14  09:00:00,5.641666667,3.289599404,14.88580584,21.66643192,8.883342838,19.61630567,10.86771665,10.50410207,7.971000389,0.014028608,14.88580584,8143429.016
 10/14  10:00:00,6.45,4.52014603,14.88580584,21.66642584,8.798335695,19.67214791,10.87387966,11.38216989,7.946965207,0,14.88580584,0
 10/14  11:00:00,6.991666667,4.507013387,14.88580584,21.66639707,8.689264689,19.74434534,10.87641021,12.33361856,7.924260362,0,14.88580584,0
 10/14  12:00:00,7.55,4.288199184,14.88580584,21.66637558,8.581530491,19.63642244,10.86495489,12.96910587,7.877159281,0.000349111,14.88580584,0
 10/14  13:00:00,7.45,4.256592662,14.88580584,21.68596085,8.542966818,19.55595234,10.85647274,12.92068507,7.83114619,0.035460268,14.88580584,16855982.38
 10/14  14:00:00,7.2,4.149448694,14.88580584,21.66667249,8.576645283,19.4450791,10.85518881,12.94301038,7.789745128,6.26857E-05,14.88580584,3006775.327
 10/14  15:00:00,7.2,4.107618012,14.88580584,21.66637217,8.487988621,19.5892487,10.85270377,12.86214697,7.752804307,0.008376589,14.88580584,4774718.978
 10/14  16:00:00,7.2,3.904734383,14.88580584,21.66636153,8.407220687,19.59211502,10.85027585,12.53039744,7.716925382,0.004020557,14.88580584,2140234.572
 10/14  17:00:00,7.2,3.83450712,14.88580584,21.66636661,8.280010453,19.73907418,10.84679574,12.07356549,7.688408935,0.001902871,14.88580584,1658751.035
 10/14  18:00:00,6.908333333,3.581879127,14.88580584,21.66635439,8.169352728,19.73584949,10.84277056,11.45441092,7.660290766,0.005281867,14.88580584,2192278.907
 10/14  19:00:00,6.058333333,3.075564166,14.88580584,21.66633403,8.103228314,19.65522351,10.83106425,10.83827037,7.627489584,0.000938334,14.88580584,1495343.507
 10/14  20:00:00,3.325,1.565962337,14.88580584,21.66640147,8.053816676,19.65790075,10.82211449,10.12651853,7.601696932,0.005193474,14.88580584,3300320.483
 10/14  21:00:00,1.991666667,0.861437881,14.88580584,21.66628043,8.000651333,19.72165193,10.818522,9.143381295,7.57823023,0,14.88580584,0
 10/14  22:00:00,1.558333333,0.702245459,14.88580584,21.66625666,7.9739214,19.70885563,10.81411244,8.454173134,7.555403375,0.013135974,14.88580584,7810532.395
 10/14  23:00:00,0.808333333,0.157505796,14.88580584,21.66623316,7.950105548,19.73201585,10.80021163,7.967637538,7.523554888,0.000108652,14.88580584,0
 10/14  24:00:00,0.25,-0.268633349,14.88580584,21.66621729,7.877185413,19.83751157,10.78713209,7.533888753,7.469537918,0.000314149,14.88580584,0
 10/15  01:00:00,0.641666667,-0.064894153,14.7963509,21.66623079,7.800729014,19.8748561,10.77066226,7.251808743,7.251457037,0,14.88580584,0
 10/15  02:00:00,1.45,0.422466232,14.7963509,21.66625675,7.719096826,19.89523603,10.74731963,7.197496465,7.164352782,0,14.88580584,0
 10/15  03:00:00,1.991666667,0.859074776,14.7963509,21.66628488,7.638825678,19.91720595,10.72344771,7.373283462,7.122418099,0,14.88580584,1495253.373
 10/15  04:00:00,2.55,1.273589062,14.7963509,21.66630941,7.570898733,19.93415123,10.70800069,7.702192226,7.089661327,0,14.88580584,0
 10/15  05:00:00,3.091666667,1.819013552,14.7963509,21.6663442,7.50530249,19.93983842,10.68988346,8.007051369,7.053845163,0.000429277,14.85773036,0
 10/15  06:00:00,3.3,2.531882682,14.7963509,21.66640897,7.393257198,20.13284019,10.66323415,8.235710981,7.013867416,0.000695725,14.80826476,0
 10/15  07:00:00,3.65,3.181200254,14.7963509,21.66645413,7.305155964,20.09364318,10.63618263,8.420415006,6.976921372,0.025249916,14.80040076,11857025.1
 10/15  08:00:00,4.541666667,4.055339186,14.7963509,21.66649924,7.279771041,19.78135624,10.62349492,8.744594995,6.955747283,2.01009E-05,14.7963509,3268262.981
 10/15  09:00:00,5.35,4.677714687,14.7963509,21.66652547,7.25554226,19.86205576,10.60697597,9.26888441,6.934504063,0.009393416,14.7963509,4998392.279
 10/15  10:00:00,5.6,5.098176882,14.7963509,21.66655478,7.207933468,19.96214307,10.58295389,9.876287391,6.907575212,0.001085928,14.7963509,1505811.132
 10/15  11:00:00,5.891666667,5.770441324,14.7963509,21.66660008,7.173350547,19.98526599,10.54895254,10.33680813,6.875480091,0.00432611,14.7963509,1993909.524
 10/15  12:00:00,6.45,6.275179549,14.7963509,21.66662116,7.175203067,19.84064897,10.52007101,10.74775915,6.850018758,0.001867722,14.7963509,1801071.166
 10/15  13:00:00,6.35,6.225465051,14.7963509,21.6666201,7.186325635,19.80623301,10.49818378,11.18735725,6.831911195,0.001518217,14.7963509,0
 10/15  14:00:00,6.1,5.927918426,14.7963509,21.66660182,7.260158549,19.72114282,10.4861583,11.34400902,6.821439043,0.015953707,14.7963509,10183715.99
 10/15  15:00:00,6.1,5.804627006,14.7963509,21.66658847,7.302654822,19.75892699,10.48070388,11.4243725,6.815974731,0,14.7963509,0
 10/15  16:00:00,6.1,5.804627006,14.7963509,21.6665879,7.314674481,19.76430437,10.47492595,11.25697117,6.811132163,0.000260044,14.7963509,0
 10/15  17:00:00,6.45,6.150757899,14.7963509,21.66660356,7.342937336,19.88477636,10.47698992,10.97998293,6.815603088,0.000888781,14.7963509,556647.0323
 10/15  18:00:00,6.35,5.921166248,14.7963509,21.6665856,7.392274347,19.87554806,10.48521049,10.5357394,6.825980815,0.000495498,14.7963509,938343.8951
 10/15  19:00:00,5.808333333,5.296106083,14.7963509,21.66655025,7.435435533,19.78119604,10.49540494,10.14158445,6.831512671,0.000397909,14.7963509,0
 10/15  20:00:00,5.6,5.092020755,14.7963509,21.66653914,7.456673843,19.78853688,10.49673877,9.8767174,6.826183364,0.002422663,14.7963509,1874948.625
 10/15  21:00:00,5.891666667,5.378047796,14.7963509,21.66655217,7.479665692,19.79274083,10.50051393,9.724683569,6.823701508,0.001160461,14.7963509,1554550.917
 10/15  22:00:00,6.1,5.582504413,14.7963509,21.6665611,7.513389595,19.78541469,10.51036289,9.709368527,6.828695691,0,14.7963509,0
 10/15  23:00:00,6.1,5.582615208,14.7963509,21.66656051,7.534443862,19.79851525,10.51075163,9.721966249,6.824387939,0,14.7963509,0
 10/15  24:00:00,6.1,5.71278867,14.7963509,21.66657025,7.55854868,19.79666999,10.5132886,9.728961411,6.823968126,0,14.7963509,0
 10/16  01:00:00,5.808333333,5.686783674,14.70589838,21.66657707,7.594750935,19.78801676,10.52205234,9.699060565,6.832954735,0,14.7963509,0
 10/16  02:00:00,5.891666667,5.721101066,14.70589838,21.66657592,7.622086688,19.80034833,10.52169321,9.612844755,6.832988642,0,14.7963509,0
 10/16  03:00:00,5.808333333,5.517376123,14.70589838,21.66656098,7.648254532,19.79854074,10.52379505,9.589850966,6.834989817,0,14.7963509,238453.7813
 10/16  04:00:00,5.25,4.965454154,14.70589838,21.66653322,7.670887981,19.81960696,10.53198945,9.507563894,6.839463888,0,14.7963509,1256690.612
 10/16  05:00:00,5.35,5.064568554,14.70589838,21.66653695,7.695572763,19.83456886,10.54887278,9.361146562,6.849792182,0,14.7963509,0
 10/16  06:00:00,5.891666667,5.471691021,14.70589838,21.66655441,7.699621457,20.00011938,10.56172108,9.355288844,6.859401567,0,14.7963509,0
 10/16  07:00:00,6.45,5.750937626,14.70589838,21.66655701,7.700426066,19.9782093,10.56818513,9.482703376,6.864241212,0.004904743,14.77290866,2416230.058
 10/16  08:00:00,6.991666667,6.013788564,14.70589838,21.66655951,7.725770957,19.81228655,10.57755865,9.780834667,6.867924241,0.002264766,14.70589841,1897799.169
 10/16  09:00:00,7.55,6.171201055,14.70589838,21.66655472,7.728473317,19.80797037,10.5870233,10.30479845,6.870923878,0.001136496,14.70589838,1495278.404
 10/16  10:00:00,7.158333333,6.015611058,14.70589838,21.66655532,7.703328963,19.86590951,10.59594397,11.04392097,6.874611651,0,14.70589838,0
 10/16  11:00:00,7.983333333,6.825212801,14.70589838,21.66660421,7.68789615,19.82853196,10.60527126,11.80727479,6.881479987,0,14.70589838,0
 10/16  12:00:00,8.55,7.16411812,14.70589838,21.66659836,7.707894281,19.67909132,10.61643809,12.47825541,6.890787234,0.002869676,14.70589838,1916599.644
 10/16  13:00:00,8.941666667,7.236674447,14.70589838,21.66659189,7.713839736,19.64917218,10.61909137,12.83878726,6.889051367,0,14.70589838,0
 10/16  14:00:00,9.4,6.725956122,14.70589838,21.66654607,7.701165304,19.57862759,10.61620235,13.73491771,6.87870538,0.000103477,14.70589838,0
 10/16  15:00:00,9.108333333,6.205514637,14.70589838,21.66651745,7.672660672,19.54967943,10.6226208,14.48477384,6.869511584,0,14.70589838,0
 10/16  16:00:00,8.9,6.358437386,14.70589838,21.66653276,7.65287359,19.54060848,10.62683618,14.18710662,6.858480027,0.00126072,14.70589838,1495365.97
 10/16  17:00:00,7.908333333,5.709974223,14.70589838,21.66652429,7.623604614,19.65856727,10.62438495,13.83383803,6.844997917,0.000357299,14.70589838,0
 10/16  18:00:00,6.558333333,4.799990783,14.70589838,21.66655149,7.610428132,19.68588882,10.63021269,12.45426935,6.840762178,0.001481723,14.70589838,1731129.904
 10/16  19:00:00,5.458333333,4.061635383,14.70589838,21.66651946,7.613221617,19.61089008,10.63414128,10.80379151,6.834176042,0,14.70589838,0
 10/16  20:00:00,5.641666667,4.372720471,14.70589838,21.66647058,7.612185301,19.64789743,10.64024587,9.748100306,6.831136205,0,14.70589838,0
 10/16  21:00:00,5.808333333,4.562115909,14.70589838,21.66648275,7.616548356,19.6688742,10.64344023,9.306160584,6.827136001,0,14.70589838,0
 10/16  22:00:00,3.966666667,3.047592804,14.70589838,21.66641144,7.661865625,19.62485204,10.64032872,9.010681701,6.815662402,0.013165526,14.70589838,8866210.617
 10/16  23:00:00,2.8,2.205804099,14.70589838,21.66637595,7.6589706,19.72989971,10.63593735,8.446584501,6.800528346,0,14.70589838,0
 10/16  24:00:00,2.45,1.944400819,14.70589838,21.66636817,7.627709701,19.7792854,10.6300118,7.915490063,6.786394172,0,14.70589838,0
 10/17  01:00:00,1.266666667,0.925878311,14.61447509,21.66631993,7.588044114,19.8222635,10.62312258,7.501347077,6.770407534,0.000493597,14.69958905,0
 10/17  02:00:00,1.241666667,1.002754405,14.61447509,21.6663314,7.542748258,19.86119998,10.61541905,7.078331581,6.752819721,0,14.64243429,0
 10/17  03:00:00,0.358333333,0.133224737,14.61447509,21.66628603,7.498761064,19.88963846,10.60714781,6.787846478,6.722896589,0,14.64243429,1495029.676
 10/17  04:00:00,-0.25,-0.461504943,14.61447509,21.66625448,7.440982279,19.93430607,10.59819051,6.389739494,6.389739473,0,14.64243429,0
 10/17  05:00:00,-0.35,-0.560466195,14.61447509,21.66625345,7.393357408,19.95848345,10.59754871,6.083164627,6.083164622,0,14.64243429,0
 10/17  06:00:00,-0.6,-0.807786661,14.61447509,21.66625353,7.269887757,20.23309943,10.59113617,5.876870295,5.876870295,0.002899733,14.63412233,1827838.164
